sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,psnr_gt,ssim_gt,lpips-vgg_gt,stlpips-vgg_gt,pieapp_gt,ahiq_gt,psnr_bicubic,ssim_bicubic,lpips-vgg_bicubic,stlpips-vgg_bicubic,pieapp_bicubic,ahiq_bicubic,psnr_rlfn,ssim_rlfn,lpips-vgg_rlfn,stlpips-vgg_rlfn,pieapp_rlfn,ahiq_rlfn,psnr_span,ssim_span,lpips-vgg_span,stlpips-vgg_span,pieapp_span,ahiq_span
RealESRGAN:ava_images___295451,RealESRGAN,ava_images___295451.png,dataset/sr/RealESRGAN/ava_images___295451.png,dataset/hr/ava_images___295451.png,dataset/lr/ava_images___295451.png,23.229400634765625,0.8468281900939558,0.3016400635242462,0.1383105218410492,0.2591889500617981,0.36216631531715393,25.83185577392578,0.8892323102197887,0.26741182804107666,0.14402027428150177,-0.9680086970329285,0.4468691051006317,26.245426177978516,0.8952323321881609,0.2282610833644867,0.1058749184012413,-0.20405298471450806,0.41967344284057617,26.389141082763672,0.8991112930424052,0.25870734453201294,0.10342950373888016,-0.07383947819471359,0.4233737587928772
RealESRGAN:ava_images___308473,RealESRGAN,ava_images___308473.png,dataset/sr/RealESRGAN/ava_images___308473.png,dataset/hr/ava_images___308473.png,dataset/lr/ava_images___308473.png,23.90409278869629,0.7532140296786984,0.32845455408096313,0.18098407983779907,0.7465185523033142,0.3106566369533539,27.33039093017578,0.8731498441493835,0.27621012926101685,0.15126463770866394,-0.7923153042793274,0.4042825698852539,27.10521697998047,0.8798312746081092,0.23239779472351074,0.1303621232509613,0.06615641713142395,0.37056633830070496,27.700889587402344,0.8877608278699394,0.24503234028816223,0.11548817902803421,-0.04154635965824127,0.40389391779899597
RealESRGAN:ava_images___321917,RealESRGAN,ava_images___321917.png,dataset/sr/RealESRGAN/ava_images___321917.png,dataset/hr/ava_images___321917.png,dataset/lr/ava_images___321917.png,15.264209747314453,0.40260278856102205,0.39191630482673645,0.2203822135925293,1.2358441352844238,0.21936045587062836,19.118268966674805,0.6001453903388576,0.47128820419311523,0.5323618054389954,-0.33879274129867554,0.33427730202674866,19.230548858642578,0.5794404944968707,0.45178937911987305,0.5088404417037964,0.45351362228393555,0.28987500071525574,19.217512130737305,0.6006403747780283,0.4601207375526428,0.48336082696914673,0.28724557161331177,0.31822726130485535
RealESRGAN:ava_images___360165,RealESRGAN,ava_images___360165.png,dataset/sr/RealESRGAN/ava_images___360165.png,dataset/hr/ava_images___360165.png,dataset/lr/ava_images___360165.png,20.48394203186035,0.7858782101475429,0.26852113008499146,0.17206384241580963,0.7174534797668457,0.36462512612342834,23.126317977905273,0.8461544892514554,0.23978906869888306,0.21726056933403015,-0.7517430782318115,0.4643830358982086,23.667831420898438,0.8694165322321314,0.19018414616584778,0.15764091908931732,-0.18984928727149963,0.45509693026542664,23.70796012878418,0.8696196905669318,0.21983197331428528,0.17557911574840546,-0.26212435960769653,0.45272096991539
RealESRGAN:ava_images___426629,RealESRGAN,ava_images___426629.png,dataset/sr/RealESRGAN/ava_images___426629.png,dataset/hr/ava_images___426629.png,dataset/lr/ava_images___426629.png,20.954837799072266,0.6457515317215593,0.35733574628829956,0.23461458086967468,1.1911308765411377,0.30205681920051575,24.698204040527344,0.8005332547155128,0.38516104221343994,0.29763996601104736,-0.24983356893062592,0.38711854815483093,24.826833724975586,0.79631192568381,0.3355177044868469,0.2837640643119812,0.24667218327522278,0.362064927816391,24.49526023864746,0.7898510438155589,0.3661041557788849,0.25919342041015625,-0.06680503487586975,0.3568004071712494
RealESRGAN:ava_images___436880,RealESRGAN,ava_images___436880.png,dataset/sr/RealESRGAN/ava_images___436880.png,dataset/hr/ava_images___436880.png,dataset/lr/ava_images___436880.png,18.559696197509766,0.5865998435136222,0.3682253062725067,0.2507951855659485,1.0746433734893799,0.2763994336128235,21.6744441986084,0.7388260557569163,0.341249942779541,0.3256734311580658,-0.6961008310317993,0.3453441560268402,22.1007137298584,0.7519145118599347,0.3146184980869293,0.28648310899734497,-0.1556125432252884,0.32588472962379456,22.251298904418945,0.7533399918226614,0.3243095576763153,0.261612206697464,-0.2732928395271301,0.36132508516311646
RealESRGAN:ava_images___46021,RealESRGAN,ava_images___46021.png,dataset/sr/RealESRGAN/ava_images___46021.png,dataset/hr/ava_images___46021.png,dataset/lr/ava_images___46021.png,25.423124313354492,0.9090349098148621,0.26011931896209717,0.13456566631793976,-0.3407011330127716,0.5330098271369934,24.781362533569336,0.8881324662086958,0.2440834939479828,0.21712841093540192,-1.0365071296691895,0.48453769087791443,27.117673873901367,0.9402291735079116,0.17750123143196106,0.08372464776039124,0.21004493534564972,0.5194525122642517,26.063743591308594,0.9189053180323232,0.20907899737358093,0.13667474687099457,-0.43913277983665466,0.5042425990104675
RealESRGAN:ava_images___472713,RealESRGAN,ava_images___472713.png,dataset/sr/RealESRGAN/ava_images___472713.png,dataset/hr/ava_images___472713.png,dataset/lr/ava_images___472713.png,24.92023468017578,0.764317796055195,0.3447313904762268,0.24470670521259308,1.238784670829773,0.35095545649528503,28.157546997070312,0.9063155700453823,0.24701181054115295,0.1659177988767624,0.0782850831747055,0.45278486609458923,27.687246322631836,0.8977691112762082,0.2363475263118744,0.15000852942466736,0.8206507563591003,0.4167965054512024,27.745651245117188,0.9041452989988249,0.2300269454717636,0.15178216993808746,0.5723174810409546,0.43074390292167664
RealESRGAN:ava_images___501777,RealESRGAN,ava_images___501777.png,dataset/sr/RealESRGAN/ava_images___501777.png,dataset/hr/ava_images___501777.png,dataset/lr/ava_images___501777.png,26.580581665039062,0.8637437644962312,0.3134668469429016,0.18315494060516357,0.7879652976989746,0.39560380578041077,27.018482208251953,0.9034572847721484,0.2945447862148285,0.22574815154075623,0.4461105167865753,0.4602104127407074,28.07070541381836,0.9188566788056985,0.26067736744880676,0.15788808465003967,0.3623711168766022,0.4429031014442444,27.941991806030273,0.9187055284422242,0.27599355578422546,0.177266463637352,0.4424993097782135,0.4603131413459778
RealESRGAN:ava_images___564572,RealESRGAN,ava_images___564572.png,dataset/sr/RealESRGAN/ava_images___564572.png,dataset/hr/ava_images___564572.png,dataset/lr/ava_images___564572.png,24.502132415771484,0.8414348568608147,0.21529632806777954,0.22888310253620148,0.7246303558349609,0.3149387836456299,29.21432876586914,0.8936970514320256,0.20828980207443237,0.0940089076757431,0.30384930968284607,0.3748731017112732,28.3211612701416,0.8929008148887926,0.17677918076515198,0.07541447132825851,0.14099819958209991,0.38833457231521606,28.863637924194336,0.9054245923668996,0.17261558771133423,0.09180480241775513,0.06887652724981308,0.3890809714794159
RealESRGAN:ava_images___588008,RealESRGAN,ava_images___588008.png,dataset/sr/RealESRGAN/ava_images___588008.png,dataset/hr/ava_images___588008.png,dataset/lr/ava_images___588008.png,36.39337158203125,0.9675184324372204,0.19504347443580627,0.09982402622699738,0.8246939182281494,0.564248263835907,36.500858306884766,0.9698233827858439,0.19091154634952545,0.15694372355937958,0.3712223768234253,0.5664979815483093,31.40907096862793,0.9616136070009645,0.15549074113368988,0.15890266001224518,0.8105672001838684,0.5467334985733032,31.052656173706055,0.960631862482552,0.17678184807300568,0.18094493448734283,0.6421683430671692,0.5482444763183594
RealESRGAN:ava_images___645845,RealESRGAN,ava_images___645845.png,dataset/sr/RealESRGAN/ava_images___645845.png,dataset/hr/ava_images___645845.png,dataset/lr/ava_images___645845.png,23.791248321533203,0.7954642772612679,0.3203243613243103,0.20151779055595398,1.4067848920822144,0.3288883864879608,28.789276123046875,0.9069659926145854,0.26574432849884033,0.1646134853363037,0.3167870342731476,0.4563632011413574,27.7689208984375,0.862547080426783,0.2604959011077881,0.1477028727531433,0.6145349740982056,0.42875805497169495,28.583675384521484,0.9034625509316371,0.2445141077041626,0.14555776119232178,0.4331701397895813,0.4289657771587372
RealESRGAN:ava_images___699615,RealESRGAN,ava_images___699615.png,dataset/sr/RealESRGAN/ava_images___699615.png,dataset/hr/ava_images___699615.png,dataset/lr/ava_images___699615.png,22.970184326171875,0.8191146439002428,0.21915699541568756,0.14824771881103516,0.9628866910934448,0.43774157762527466,25.971237182617188,0.8929113465365678,0.2049250304698944,0.1338845193386078,0.358447402715683,0.5477877855300903,27.08252716064453,0.916298860717836,0.16774633526802063,0.10698924213647842,0.48696210980415344,0.53322434425354,27.11600112915039,0.9129810530255312,0.18585631251335144,0.1124514564871788,0.40598681569099426,0.5364874005317688
RealESRGAN:ava_images___710191,RealESRGAN,ava_images___710191.png,dataset/sr/RealESRGAN/ava_images___710191.png,dataset/hr/ava_images___710191.png,dataset/lr/ava_images___710191.png,27.60892105102539,0.8454372269858115,0.19629718363285065,0.15457995235919952,0.7442542314529419,0.37511536478996277,31.291370391845703,0.905354019520148,0.17740745842456818,0.10680277645587921,0.43440911173820496,0.4241115152835846,33.0126953125,0.917143455360612,0.1484842300415039,0.05162501335144043,0.454081654548645,0.4331064224243164,32.33270263671875,0.9090423751135743,0.16081500053405762,0.07399042695760727,0.5520079731941223,0.40180978178977966
RealESRGAN:ava_images___737450,RealESRGAN,ava_images___737450.png,dataset/sr/RealESRGAN/ava_images___737450.png,dataset/hr/ava_images___737450.png,dataset/lr/ava_images___737450.png,25.0367374420166,0.8487832953024576,0.2182309776544571,0.20051845908164978,1.7210097312927246,0.40061578154563904,28.94808578491211,0.9306916051244829,0.19391271471977234,0.08079549670219421,0.937305748462677,0.4448155462741852,26.59502410888672,0.9291579743854955,0.18494683504104614,0.08152490854263306,1.0067238807678223,0.45555850863456726,26.734378814697266,0.9282839348414383,0.18634942173957825,0.08407518267631531,0.5094438791275024,0.4391012191772461
RealESRGAN:ava_images___74410,RealESRGAN,ava_images___74410.png,dataset/sr/RealESRGAN/ava_images___74410.png,dataset/hr/ava_images___74410.png,dataset/lr/ava_images___74410.png,24.53293228149414,0.5583711311126045,0.3944222331047058,0.30510932207107544,1.6019198894500732,0.3871329426765442,27.49233627319336,0.7756439206511224,0.3554314374923706,0.26632195711135864,0.6517225503921509,0.43910446763038635,27.456863403320312,0.7294594021677193,0.35718971490859985,0.2596198320388794,1.1032568216323853,0.39045143127441406,27.942707061767578,0.7603988446656376,0.3520520329475403,0.2549562454223633,0.8742865920066833,0.39152756333351135
RealESRGAN:ava_images___751927,RealESRGAN,ava_images___751927.png,dataset/sr/RealESRGAN/ava_images___751927.png,dataset/hr/ava_images___751927.png,dataset/lr/ava_images___751927.png,25.707679748535156,0.8402057320475358,0.2595040202140808,0.278885155916214,0.21569816768169403,0.3200390934944153,32.13826370239258,0.9436499007105039,0.2454458773136139,0.08438358455896378,-0.6894331574440002,0.39583873748779297,29.41988182067871,0.9084151541746006,0.24081724882125854,0.11224496364593506,0.9210309386253357,0.34910327196121216,30.522216796875,0.9297268555485287,0.21905404329299927,0.08598512411117554,0.7418035268783569,0.36214956641197205
RealESRGAN:ava_images___773899,RealESRGAN,ava_images___773899.png,dataset/sr/RealESRGAN/ava_images___773899.png,dataset/hr/ava_images___773899.png,dataset/lr/ava_images___773899.png,26.41492462158203,0.8486098026186478,0.2644960880279541,0.14272326231002808,-0.38050341606140137,0.3929564952850342,27.466148376464844,0.8809679199333491,0.2670692801475525,0.19037525355815887,-1.1233770847320557,0.4225970208644867,28.818614959716797,0.897980420165095,0.2178308069705963,0.14022576808929443,-0.19729791581630707,0.4219382703304291,28.59773826599121,0.8954428446705762,0.2378658801317215,0.14489367604255676,-0.46996480226516724,0.43010178208351135
RealESRGAN:ava_images___827653,RealESRGAN,ava_images___827653.png,dataset/sr/RealESRGAN/ava_images___827653.png,dataset/hr/ava_images___827653.png,dataset/lr/ava_images___827653.png,21.418659210205078,0.683603490991633,0.3497326076030731,0.31325945258140564,1.9374065399169922,0.24199967086315155,25.318126678466797,0.8381995736348814,0.27323290705680847,0.15535740554332733,0.9360620379447937,0.3414164185523987,25.322561264038086,0.8458120189787516,0.24904587864875793,0.1371731013059616,0.7927260994911194,0.3772011399269104,25.63018035888672,0.8454494308866164,0.24660438299179077,0.14143973588943481,0.7550814151763916,0.34779176115989685
RealESRGAN:ava_images___842206,RealESRGAN,ava_images___842206.png,dataset/sr/RealESRGAN/ava_images___842206.png,dataset/hr/ava_images___842206.png,dataset/lr/ava_images___842206.png,27.307979583740234,0.8158171553218706,0.3228665590286255,0.19949284195899963,0.6013078689575195,0.4439826011657715,29.390727996826172,0.881313003361504,0.30024635791778564,0.17067879438400269,0.0693388432264328,0.4727539122104645,29.534482955932617,0.8770117836704467,0.2978717088699341,0.15807068347930908,0.7522766590118408,0.4430186450481415,29.67034339904785,0.8869894903497132,0.2720746695995331,0.15513436496257782,0.48785701394081116,0.4645843505859375
RealESRGAN:ava_images___846773,RealESRGAN,ava_images___846773.png,dataset/sr/RealESRGAN/ava_images___846773.png,dataset/hr/ava_images___846773.png,dataset/lr/ava_images___846773.png,20.3056697845459,0.6575396402830189,0.32276788353919983,0.28493785858154297,1.3569061756134033,0.3012497127056122,24.679983139038086,0.8081632218787058,0.2884712517261505,0.17804591357707977,-0.20373399555683136,0.35056671500205994,24.957847595214844,0.8022706150272888,0.2758411169052124,0.15984156727790833,0.817030668258667,0.3281345069408417,25.02523422241211,0.8132143055177503,0.29907867312431335,0.16445012390613556,0.309013694524765,0.3307589888572693
RealESRGAN:ava_images___857447,RealESRGAN,ava_images___857447.png,dataset/sr/RealESRGAN/ava_images___857447.png,dataset/hr/ava_images___857447.png,dataset/lr/ava_images___857447.png,20.900278091430664,0.5521857358255958,0.379791259765625,0.4082218408584595,1.9977596998214722,0.3100981116294861,25.2712459564209,0.7501301841816359,0.3328329622745514,0.23531146347522736,0.8270215392112732,0.35654041171073914,25.382091522216797,0.7296315745859161,0.3245033919811249,0.2202458530664444,1.3989081382751465,0.32254931330680847,25.164493560791016,0.7401596351469447,0.33084186911582947,0.2243289053440094,1.4955346584320068,0.33054661750793457
RealESRGAN:ava_images___864250,RealESRGAN,ava_images___864250.png,dataset/sr/RealESRGAN/ava_images___864250.png,dataset/hr/ava_images___864250.png,dataset/lr/ava_images___864250.png,19.79151153564453,0.7341764615096512,0.3293170928955078,0.26263290643692017,1.8367035388946533,0.30719009041786194,23.70110511779785,0.8590368098893565,0.28139403462409973,0.1573139727115631,0.639453649520874,0.3731776177883148,23.608522415161133,0.8620206435240788,0.25176554918289185,0.12940026819705963,0.5331906080245972,0.38587725162506104,23.666812896728516,0.8432787698231743,0.28371888399124146,0.16475839912891388,0.7801200747489929,0.3588084578514099
RealESRGAN:ava_images___865616,RealESRGAN,ava_images___865616.png,dataset/sr/RealESRGAN/ava_images___865616.png,dataset/hr/ava_images___865616.png,dataset/lr/ava_images___865616.png,19.25928497314453,0.6123209687575187,0.33772528171539307,0.2754001021385193,1.0357099771499634,0.26422831416130066,23.07245635986328,0.7554748482452678,0.3187435269355774,0.25084394216537476,-0.6470884680747986,0.37195301055908203,23.104494094848633,0.7617195319113688,0.2936812937259674,0.2421383559703827,-0.3042253255844116,0.3767080307006836,23.022899627685547,0.7472407152506392,0.31635749340057373,0.21513484418392181,-0.19278831779956818,0.36489853262901306
RealESRGAN:ava_images___953752,RealESRGAN,ava_images___953752.png,dataset/sr/RealESRGAN/ava_images___953752.png,dataset/hr/ava_images___953752.png,dataset/lr/ava_images___953752.png,22.319072723388672,0.6794242648752652,0.3178967237472534,0.2699436545372009,1.8717353343963623,0.30945804715156555,25.82780647277832,0.8412777150348386,0.2799454927444458,0.17538833618164062,0.5986548066139221,0.4159885048866272,25.10967254638672,0.8291551302112703,0.2699953317642212,0.17271018028259277,0.7373390793800354,0.4266066551208496,25.569625854492188,0.8392664250438862,0.27838730812072754,0.1761144995689392,0.47603732347488403,0.4358900189399719
RealESRGAN:blur_dataset___out_of_focus0685,RealESRGAN,blur_dataset___out_of_focus0685.png,dataset/sr/RealESRGAN/blur_dataset___out_of_focus0685.png,dataset/hr/blur_dataset___out_of_focus0685.png,dataset/lr/blur_dataset___out_of_focus0685.png,27.19171714782715,0.8151674107036674,0.34678640961647034,0.28213050961494446,1.2067111730575562,0.4179632365703583,29.421714782714844,0.916757247815313,0.30100199580192566,0.11346638202667236,-0.25939303636550903,0.4799466133117676,30.190406799316406,0.9328698907667372,0.2744288444519043,0.09007932990789413,0.3432654142379761,0.5002849102020264,30.460678100585938,0.9385760765803545,0.2502647042274475,0.09529601782560349,0.10011009871959686,0.49398836493492126
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_train2014_000000244530,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000244530.png,24.704408645629883,0.7504894586249783,0.37408560514450073,0.29426199197769165,0.9843778014183044,0.31601575016975403,28.083953857421875,0.874045825320913,0.3279455602169037,0.25109004974365234,-0.06968747079372406,0.534252941608429,27.891193389892578,0.8874776223343254,0.2964393198490143,0.23564513027668,0.19977106153964996,0.5302069187164307,28.269512176513672,0.8855662897272198,0.298989862203598,0.21817488968372345,0.08567256480455399,0.5182633996009827
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_train2014_000000247190,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_train2014_000000247190.png,22.711681365966797,0.6029164709914224,0.3583879768848419,0.36098456382751465,1.314903974533081,0.3250702917575836,26.432281494140625,0.8233221619653995,0.2957291603088379,0.25293436646461487,0.007089408114552498,0.4879700839519501,26.219690322875977,0.7993441215328603,0.31044602394104004,0.24787768721580505,0.5555194616317749,0.42622023820877075,26.452484130859375,0.817395492016152,0.2963038980960846,0.2280779331922531,0.28337785601615906,0.4320184886455536
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_val2014_000000020598,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/sr/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/hr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,dataset/lr/voc_emotic_ava___EMOTIC__COCO_val2014_000000020598.png,22.251075744628906,0.7003984630361367,0.32740867137908936,0.2206960767507553,1.0050780773162842,0.31452199816703796,24.402925491333008,0.8242390107359798,0.29945454001426697,0.27167871594429016,0.11500535905361176,0.4825562536716461,24.14117431640625,0.8296660726044939,0.2860516309738159,0.25319236516952515,0.3514922857284546,0.44883519411087036,24.2342472076416,0.8308370036866816,0.28942736983299255,0.23709797859191895,0.1861543357372284,0.4719618260860443
RealESRGAN:voc_emotic_ava___JPEGImages__2008_003883,RealESRGAN,voc_emotic_ava___JPEGImages__2008_003883.png,dataset/sr/RealESRGAN/voc_emotic_ava___JPEGImages__2008_003883.png,dataset/hr/voc_emotic_ava___JPEGImages__2008_003883.png,dataset/lr/voc_emotic_ava___JPEGImages__2008_003883.png,20.60573959350586,0.5859385858506891,0.4319542944431305,0.34738802909851074,1.3480643033981323,0.2918398380279541,24.90777015686035,0.8071736780862343,0.3561176061630249,0.28116321563720703,-0.0017660582670941949,0.4335002899169922,24.45543098449707,0.7776504966684378,0.36150866746902466,0.2756841480731964,0.770538330078125,0.38613325357437134,25.296728134155273,0.8245578110772467,0.32990601658821106,0.2434951663017273,0.1368245631456375,0.4251178801059723
RealESRGAN:voc_emotic_ava___VOC2012__2010_004399,RealESRGAN,voc_emotic_ava___VOC2012__2010_004399.png,dataset/sr/RealESRGAN/voc_emotic_ava___VOC2012__2010_004399.png,dataset/hr/voc_emotic_ava___VOC2012__2010_004399.png,dataset/lr/voc_emotic_ava___VOC2012__2010_004399.png,21.44399642944336,0.7093293738743783,0.38998475670814514,0.2913190722465515,0.4853893220424652,0.3028653562068939,23.828475952148438,0.8008055797430091,0.319696307182312,0.2907125949859619,-0.19203098118305206,0.4026339650154114,23.977535247802734,0.8154492229409048,0.31143438816070557,0.21400071680545807,0.27754124999046326,0.371489018201828,24.13439178466797,0.8146756148853865,0.308761328458786,0.23960372805595398,0.2730298936367035,0.39360854029655457
RealESRGAN:voc_emotic_ava___VOC2012__2012_004043,RealESRGAN,voc_emotic_ava___VOC2012__2012_004043.png,dataset/sr/RealESRGAN/voc_emotic_ava___VOC2012__2012_004043.png,dataset/hr/voc_emotic_ava___VOC2012__2012_004043.png,dataset/lr/voc_emotic_ava___VOC2012__2012_004043.png,20.943721771240234,0.5786841629171975,0.3173865079879761,0.31981706619262695,1.2404989004135132,0.31730127334594727,25.306873321533203,0.8073628163554325,0.2688296139240265,0.23238669335842133,-0.5508067011833191,0.4530690312385559,24.631725311279297,0.7908148863060122,0.2694742679595947,0.21778902411460876,0.22720257937908173,0.42452654242515564,25.107545852661133,0.792576870128767,0.2736048400402069,0.19336265325546265,0.16665561497211456,0.4185605049133301
